BrukerID,Kjonn,Alder,Jobb,Postkode
5262,1.0,25.0,15.0,92111.0
5263,1.0,,12.0,85224.0
5264,,45.0,1.0,90631.0
5265,1.0,25.0,,94110.0
5266,1.0,25.0,7.0,10011.0
5267,1.0,25.0,0.0,10469.0
5268,1.0,25.0,12.0,2144.0
5269,1.0,56.0,8.0,606.0
5270,1.0,,7.0,79912.0
5271,0.0,18.0,4.0,88119.0
5272,0.0,25.0,,91428.0
5273,1.0,18.0,,1702.0
5274,1.0,35.0,1.0,1020.0
5275,1.0,56.0,13.0,94306.0
5276,1.0,25.0,,32250.0
5277,0.0,35.0,0.0,49504.0
5278,0.0,45.0,16.0,14424.0
5279,1.0,25.0,14.0,
5280,1.0,25.0,17.0,60659.0
5281,0.0,45.0,16.0,4074.0
5282,1.0,25.0,1.0,29440.0
5283,1.0,,10.0,
5284,0.0,25.0,2.0,94609.0
5285,1.0,45.0,20.0,94121.0
5286,0.0,25.0,9.0,
5287,0.0,35.0,17.0,89507.0
5288,1.0,45.0,12.0,94103.0
5289,0.0,45.0,3.0,94560.0
5290,1.0,25.0,11.0,55426.0
5291,,18.0,18.0,56002.0
5292,1.0,50.0,0.0,94043.0
5293,1.0,35.0,7.0,33407.0
5294,0.0,18.0,0.0,47901.0
5295,1.0,35.0,20.0,30306.0
5296,0.0,25.0,6.0,74105.0
5297,1.0,45.0,17.0,32256.0
5298,1.0,25.0,7.0,90069.0
5299,0.0,25.0,17.0,33990.0
5300,1.0,35.0,,20650.0
5301,1.0,25.0,11.0,2169.0
5302,,50.0,20.0,48230.0
5303,1.0,50.0,17.0,55117.0
5304,1.0,35.0,,50021.0
5305,1.0,56.0,13.0,33445.0
5306,1.0,25.0,14.0,10021.0
5307,1.0,25.0,0.0,53213.0
5308,1.0,,14.0,10023.0
5309,1.0,18.0,19.0,87543.0
5310,1.0,1.0,10.0,80540.0
5311,1.0,25.0,1.0,60613.0
5312,1.0,25.0,0.0,
5313,0.0,56.0,6.0,77018.0
5314,1.0,25.0,4.0,2430.0
5315,1.0,18.0,20.0,85296.0
5316,1.0,45.0,12.0,92122.0
5317,,35.0,5.0,10990.0
5318,0.0,45.0,1.0,97361.0
5319,1.0,18.0,11.0,45220.0
5320,1.0,18.0,11.0,53705.0
5321,0.0,,,2144.0
5322,1.0,50.0,15.0,94303.0
5323,0.0,25.0,15.0,27603.0
5324,0.0,18.0,10.0,13090.0
5325,0.0,50.0,16.0,90272.0
5326,1.0,18.0,4.0,67042.0
5327,,25.0,11.0,53711.0
5328,1.0,25.0,4.0,91325.0
5329,1.0,25.0,,22042.0
5330,0.0,45.0,7.0,52003.0
5331,1.0,50.0,20.0,55419.0
5332,1.0,1.0,10.0,60423.0
5333,1.0,18.0,18.0,65265.0
5334,1.0,25.0,17.0,95014.0
5335,1.0,25.0,17.0,28052.0
5336,1.0,18.0,7.0,99945.0
5337,1.0,25.0,17.0,75075.0
5338,1.0,35.0,17.0,6074.0
5339,1.0,50.0,,34761.0
5340,1.0,25.0,6.0,37930.0
5341,1.0,18.0,4.0,16802.0
5342,,35.0,6.0,48105.0
5343,1.0,18.0,,49841.0
5344,0.0,50.0,6.0,30307.0
5345,1.0,35.0,0.0,97212.0
5346,1.0,18.0,0.0,10009.0
5347,1.0,35.0,1.0,90024.0
5348,1.0,45.0,17.0,32837.0
5349,1.0,56.0,13.0,
5350,1.0,50.0,1.0,91403.0
5351,1.0,25.0,14.0,
5352,1.0,18.0,4.0,32607.0
5353,1.0,1.0,10.0,49454.0
5354,1.0,18.0,12.0,2215.0
5355,1.0,,7.0,33486.0
5356,1.0,18.0,17.0,95121.0
5357,1.0,,16.0,47274.0
5358,1.0,50.0,,94107.0
5359,1.0,25.0,2.0,10013.0
5360,1.0,50.0,15.0,55126.0
5361,1.0,35.0,1.0,74012.0
5362,0.0,18.0,4.0,44243.0
5363,1.0,35.0,6.0,37853.0
5364,1.0,25.0,12.0,55303.0
5365,1.0,25.0,7.0,12801.0
5366,0.0,45.0,6.0,37909.0
5367,1.0,18.0,4.0,15217.0
5368,1.0,25.0,0.0,60657.0
5369,1.0,50.0,16.0,90027.0
5370,1.0,50.0,13.0,98683.0
5371,1.0,45.0,18.0,55313.0
5372,1.0,25.0,2.0,90401.0
5373,1.0,,6.0,94115.0
5374,1.0,35.0,,53703.0
5375,0.0,25.0,12.0,97119.0
5376,1.0,35.0,12.0,94538.0
5377,0.0,,1.0,48067.0
5378,1.0,35.0,,92352.0
5379,1.0,18.0,4.0,47406.0
5380,0.0,35.0,5.0,94546.0
5381,1.0,25.0,2.0,8817.0
5382,1.0,35.0,1.0,55117.0
5383,,56.0,1.0,40601.0
5384,1.0,,17.0,48304.0
5385,0.0,25.0,1.0,2148.0
5386,,,4.0,22903.0
5387,1.0,50.0,7.0,26501.0
5388,0.0,25.0,1.0,23454.0
5389,1.0,45.0,,48309.0
5390,1.0,25.0,2.0,97205.0
5391,0.0,25.0,15.0,2445.0
5392,1.0,25.0,11.0,65775.0
5393,1.0,25.0,11.0,10024.0
5394,0.0,18.0,2.0,95008.0
5395,0.0,45.0,0.0,37922.0
5396,1.0,25.0,2.0,10025.0
5397,1.0,18.0,4.0,23112.0
5398,,25.0,20.0,85719.0
5399,1.0,,15.0,19406.0
5400,1.0,,2.0,11217.0
5401,0.0,50.0,6.0,85016.0
5402,1.0,,15.0,
5403,1.0,25.0,4.0,78705.0
5404,1.0,45.0,12.0,80303.0
5405,1.0,50.0,6.0,11746.0
5406,1.0,25.0,16.0,71118.0
5407,1.0,,14.0,68502.0
5408,1.0,25.0,3.0,48220.0
5409,1.0,50.0,7.0,38135.0
5410,1.0,18.0,4.0,
5411,0.0,,6.0,6512.0
5412,0.0,35.0,2.0,35229.0
5413,1.0,35.0,7.0,80910.0
5414,0.0,,9.0,3862.0
5415,0.0,25.0,3.0,98501.0
5416,0.0,18.0,,22203.0
5417,1.0,25.0,4.0,78703.0
5418,0.0,35.0,7.0,55116.0
5419,0.0,18.0,,60640.0
5420,1.0,25.0,0.0,20015.0
5421,0.0,45.0,9.0,43147.0
5422,1.0,35.0,7.0,78705.0
5423,1.0,35.0,7.0,
5424,,56.0,18.0,53404.0
5425,,,1.0,
5426,1.0,,4.0,
5427,0.0,45.0,1.0,27615.0
5428,1.0,45.0,7.0,1605.0
5429,1.0,25.0,0.0,11215.0
5430,1.0,18.0,,86001.0
5431,1.0,25.0,12.0,98684.0
5432,1.0,35.0,5.0,91343.0
5433,1.0,35.0,,10036.0
5434,1.0,25.0,17.0,28262.0
5435,0.0,,6.0,23507.0
5436,1.0,35.0,20.0,60640.0
5437,1.0,45.0,17.0,18049.0
5438,1.0,35.0,7.0,19901.0
5439,1.0,25.0,12.0,6511.0
5440,0.0,50.0,1.0,98177.0
5441,1.0,35.0,1.0,56082.0
5442,1.0,56.0,14.0,96744.0
5443,1.0,35.0,17.0,92618.0
5444,1.0,25.0,7.0,19380.0
5445,0.0,35.0,99.0,2130.0
5446,0.0,25.0,6.0,6114.0
5447,1.0,18.0,0.0,53715.0
5448,0.0,35.0,7.0,92075.0
5449,1.0,25.0,4.0,43402.0
5450,1.0,50.0,12.0,6082.0
5451,1.0,,7.0,32137.0
5452,0.0,,12.0,78640.0
5453,1.0,45.0,17.0,84109.0
5454,0.0,18.0,4.0,15116.0
5455,0.0,18.0,4.0,92612.0
5456,0.0,45.0,9.0,57108.0
5457,1.0,18.0,4.0,77005.0
5458,1.0,25.0,7.0,53715.0
5459,1.0,,,89128.0
5460,1.0,25.0,17.0,1060.0
5461,1.0,25.0,11.0,
5462,1.0,18.0,12.0,77084.0
5463,1.0,25.0,17.0,2139.0
5464,0.0,18.0,14.0,10018.0
5465,1.0,56.0,13.0,14843.0
5466,0.0,45.0,7.0,1602.0
5467,1.0,50.0,7.0,48315.0
5468,1.0,,17.0,20724.0
5469,1.0,,6.0,77379.0
5470,0.0,18.0,4.0,55112.0
5471,0.0,1.0,,32043.0
5472,1.0,18.0,20.0,30033.0
5473,,35.0,17.0,28601.0
5474,1.0,50.0,6.0,94702.0
5475,1.0,45.0,17.0,98052.0
5476,1.0,56.0,0.0,48186.0
5477,1.0,25.0,7.0,95616.0
5478,1.0,25.0,7.0,91608.0
5479,1.0,25.0,0.0,
5480,0.0,1.0,10.0,
5481,1.0,,17.0,92595.0
5482,1.0,25.0,,1890.0
5483,,25.0,0.0,60657.0
5484,1.0,35.0,0.0,98122.0
5485,1.0,25.0,1.0,70803.0
5486,0.0,18.0,0.0,43615.0
5487,1.0,,7.0,20016.0
5488,0.0,18.0,4.0,23185.0
5489,0.0,56.0,13.0,60506.0
5490,1.0,25.0,3.0,2494.0
5491,0.0,25.0,17.0,80301.0
5492,0.0,25.0,7.0,
5493,1.0,56.0,13.0,94025.0
5494,0.0,,6.0,2118.0
5495,0.0,35.0,2.0,91324.0
5496,1.0,25.0,0.0,92646.0
5497,0.0,18.0,10.0,
5498,1.0,35.0,11.0,10022.0
5499,1.0,,4.0,2143.0
5500,1.0,35.0,12.0,15089.0
5501,0.0,56.0,13.0,2838.0
5502,1.0,25.0,15.0,8109.0
5503,0.0,45.0,2.0,
5504,0.0,18.0,20.0,77304.0
5505,1.0,25.0,14.0,19312.0
5506,,18.0,2.0,14456.0
5507,1.0,35.0,7.0,48306.0
5508,1.0,25.0,7.0,38261.0
5509,1.0,35.0,0.0,45242.0
5510,0.0,,99.0,37221.0
5511,1.0,,,77096.0
5512,1.0,50.0,1.0,77706.0
5513,0.0,35.0,3.0,20110.0
5514,0.0,45.0,20.0,2476.0
5515,1.0,35.0,20.0,46614.0
5516,1.0,1.0,10.0,59801.0
5517,0.0,25.0,17.0,94613.0
5518,,25.0,12.0,94065.0
5519,0.0,56.0,16.0,55345.0
5520,0.0,18.0,19.0,5070.0
5521,0.0,25.0,20.0,
5522,0.0,35.0,9.0,95903.0
5523,1.0,50.0,1.0,4240.0
5524,1.0,18.0,4.0,29201.0
5525,1.0,25.0,,33702.0
5526,1.0,,3.0,55421.0
5527,1.0,25.0,0.0,43614.0
5528,1.0,25.0,19.0,31401.0
5529,1.0,,14.0,54915.0
5530,1.0,56.0,0.0,45432.0
5531,,56.0,3.0,94561.0
5532,0.0,25.0,3.0,55102.0
5533,0.0,35.0,,75287.0
5534,1.0,18.0,,2141.0
5535,1.0,,0.0,66048.0
5536,0.0,1.0,10.0,1607.0
5537,0.0,25.0,0.0,4101.0
5538,,,0.0,10003.0
5539,1.0,18.0,3.0,78722.0
5540,0.0,45.0,6.0,54401.0
5541,0.0,35.0,0.0,78253.0
5542,0.0,25.0,1.0,98144.0
5543,1.0,25.0,0.0,30082.0
5544,1.0,56.0,0.0,55108.0
5545,1.0,35.0,0.0,30533.0
5546,0.0,50.0,20.0,98115.0
5547,1.0,50.0,7.0,55110.0
5548,1.0,,,63141.0
5549,1.0,25.0,,45801.0
5550,1.0,25.0,4.0,16803.0
5551,1.0,,17.0,45255.0
5552,1.0,25.0,12.0,91423.0
5553,1.0,,20.0,10562.0
5554,1.0,56.0,12.0,92780.0
5555,0.0,18.0,4.0,
5556,0.0,35.0,3.0,2725.0
5557,1.0,45.0,1.0,50011.0
5558,1.0,25.0,,75150.0
5559,1.0,35.0,12.0,27614.0
5560,1.0,25.0,16.0,7701.0
5561,1.0,25.0,12.0,55042.0
5562,,18.0,,78705.0
5563,1.0,,0.0,19004.0
5564,1.0,25.0,0.0,
5565,1.0,45.0,12.0,55117.0
5566,,25.0,2.0,91602.0
5567,1.0,,4.0,48135.0
5568,1.0,25.0,12.0,78759.0
5569,1.0,35.0,0.0,43081.0
5570,1.0,25.0,2.0,55372.0
5571,,50.0,4.0,96822.0
5572,1.0,,14.0,
5573,1.0,18.0,1.0,70006.0
5574,1.0,45.0,1.0,97405.0
5575,0.0,35.0,1.0,74135.0
5576,1.0,35.0,17.0,66209.0
5577,0.0,18.0,0.0,60641.0
5578,0.0,18.0,4.0,53211.0
5579,1.0,18.0,12.0,98133.0
5580,0.0,25.0,2.0,
5581,1.0,45.0,1.0,52001.0
5582,1.0,56.0,14.0,2632.0
5583,,18.0,4.0,
5584,0.0,35.0,2.0,49770.0
5585,1.0,25.0,11.0,27106.0
5586,1.0,18.0,4.0,90048.0
5587,0.0,,20.0,48044.0
5588,1.0,18.0,4.0,91006.0
5589,0.0,18.0,4.0,55105.0
5590,1.0,,17.0,94954.0
5591,0.0,35.0,7.0,75601.0
5592,1.0,25.0,17.0,19810.0
5593,1.0,25.0,,20874.0
5594,1.0,25.0,15.0,55117.0
5595,0.0,,2.0,95123.0
5596,1.0,45.0,14.0,7704.0
5597,0.0,50.0,7.0,94123.0
5598,1.0,18.0,12.0,55122.0
5599,,56.0,13.0,
5600,0.0,50.0,0.0,55401.0
5601,1.0,25.0,19.0,94122.0
5602,1.0,1.0,19.0,3226.0
5603,1.0,35.0,0.0,94110.0
5604,1.0,18.0,4.0,43402.0
5605,1.0,25.0,,
5606,0.0,35.0,0.0,90278.0
5607,1.0,,0.0,
5608,0.0,35.0,99.0,91324.0
5609,1.0,25.0,2.0,43551.0
5610,1.0,35.0,,33020.0
5611,1.0,,1.0,53703.0
5612,0.0,18.0,20.0,60194.0
5613,0.0,18.0,4.0,45219.0
5614,1.0,35.0,7.0,64055.0
5615,0.0,,1.0,17055.0
5616,0.0,35.0,3.0,50322.0
5617,1.0,56.0,13.0,19312.0
5618,0.0,18.0,4.0,94309.0
5619,,45.0,0.0,46060.0
5620,1.0,35.0,17.0,6074.0
5621,1.0,25.0,7.0,97267.0
5622,0.0,50.0,0.0,95616.0
5623,0.0,25.0,6.0,
5624,1.0,35.0,,15137.0
5625,0.0,18.0,4.0,13148.0
5626,0.0,50.0,1.0,62221.0
5627,,35.0,14.0,85331.0
5628,1.0,25.0,5.0,
5629,1.0,25.0,15.0,6460.0
5630,1.0,35.0,7.0,95476.0
5631,1.0,18.0,18.0,90605.0
5632,1.0,25.0,14.0,77075.0
5633,1.0,45.0,13.0,52761.0
5634,0.0,,0.0,2135.0
5635,,35.0,7.0,7644.0
5636,1.0,25.0,17.0,
5637,1.0,,12.0,1060.0
5638,1.0,25.0,4.0,78705.0
5639,1.0,50.0,,8028.0
5640,0.0,35.0,2.0,94930.0
5641,1.0,50.0,7.0,2420.0
5642,1.0,35.0,20.0,45236.0
5643,1.0,25.0,17.0,92084.0
5644,1.0,56.0,7.0,10954.0
5645,1.0,,,82070.0
5646,1.0,35.0,12.0,80206.0
5647,0.0,35.0,0.0,98117.0
5648,,25.0,4.0,91790.0
5649,0.0,,1.0,90402.0
5650,1.0,25.0,15.0,12345.0
5651,1.0,45.0,,10013.0
5652,0.0,18.0,0.0,20008.0
5653,0.0,,1.0,92037.0
5654,0.0,50.0,7.0,91362.0
5655,1.0,35.0,,52402.0
5656,1.0,,0.0,
5657,0.0,25.0,2.0,
5658,1.0,50.0,1.0,19087.0
5659,0.0,18.0,4.0,78209.0
5660,0.0,25.0,,48464.0
5661,1.0,25.0,15.0,2139.0
5662,0.0,18.0,14.0,22201.0
5663,1.0,35.0,6.0,48439.0
5664,0.0,1.0,10.0,98103.0
5665,1.0,35.0,0.0,48103.0
5666,1.0,25.0,12.0,55433.0
5667,,1.0,,44455.0
5668,0.0,35.0,16.0,
5669,1.0,45.0,2.0,90631.0
5670,1.0,35.0,14.0,91364.0
5671,1.0,25.0,12.0,3060.0
5672,1.0,18.0,,21042.0
5673,0.0,45.0,6.0,85719.0
5674,1.0,25.0,1.0,77064.0
5675,1.0,,10.0,95123.0
5676,0.0,35.0,,55113.0
5677,1.0,25.0,20.0,92866.0
5678,0.0,18.0,4.0,27708.0
5679,1.0,1.0,10.0,76240.0
5680,1.0,25.0,6.0,94127.0
5681,,25.0,17.0,20707.0
5682,,25.0,17.0,20120.0
5683,1.0,25.0,20.0,91505.0
5684,1.0,25.0,4.0,22030.0
5685,1.0,,2.0,90803.0
5686,1.0,50.0,,48197.0
5687,1.0,50.0,13.0,91977.0
5688,1.0,35.0,,90020.0
5689,1.0,,10.0,11361.0
5690,1.0,56.0,20.0,44281.0
5691,0.0,50.0,1.0,2324.0
5692,1.0,35.0,9.0,67208.0
5693,1.0,45.0,18.0,
5694,0.0,18.0,0.0,91765.0
5695,1.0,35.0,,11375.0
5696,0.0,25.0,7.0,12345.0
5697,1.0,25.0,,60098.0
5698,1.0,25.0,12.0,1915.0
5699,1.0,56.0,13.0,29928.0
5700,0.0,1.0,10.0,53704.0
5701,1.0,25.0,7.0,94117.0
5702,1.0,50.0,1.0,74105.0
5703,1.0,35.0,17.0,62958.0
5704,1.0,25.0,16.0,95437.0
5705,1.0,18.0,4.0,61801.0
5706,1.0,50.0,,89432.0
5707,1.0,25.0,19.0,90214.0
5708,0.0,18.0,19.0,33953.0
5709,0.0,35.0,1.0,91106.0
5710,1.0,1.0,10.0,15208.0
5711,0.0,18.0,1.0,7666.0
5712,1.0,,10.0,97303.0
5713,1.0,25.0,1.0,
5714,,25.0,14.0,46940.0
5715,1.0,25.0,17.0,61265.0
5716,0.0,35.0,1.0,2155.0
5717,1.0,,15.0,26105.0
5718,,25.0,0.0,42445.0
5719,,35.0,,
5720,1.0,35.0,,6854.0
5721,1.0,,14.0,90292.0
5722,1.0,,17.0,55454.0
5723,0.0,18.0,,
5724,1.0,35.0,7.0,91304.0
5725,1.0,45.0,16.0,60126.0
5726,1.0,50.0,13.0,77459.0
5727,1.0,,12.0,94501.0
5728,0.0,35.0,9.0,44406.0
5729,0.0,,10.0,54467.0
5730,1.0,56.0,1.0,23513.0
5731,1.0,35.0,,22030.0
5732,0.0,18.0,20.0,6320.0
5733,1.0,,,6111.0
5734,1.0,,,5346.0
5735,1.0,25.0,16.0,47901.0
5736,1.0,25.0,7.0,60607.0
5737,1.0,25.0,12.0,94110.0
5738,1.0,45.0,6.0,52556.0
5739,0.0,35.0,7.0,60625.0
5740,1.0,25.0,4.0,93940.0
5741,1.0,50.0,,12970.0
5742,1.0,25.0,12.0,98117.0
5743,0.0,25.0,0.0,70118.0
5744,1.0,50.0,1.0,98262.0
5745,1.0,18.0,1.0,14620.0
5746,0.0,56.0,,90241.0
5747,1.0,35.0,,8904.0
5748,1.0,25.0,6.0,89118.0
5749,1.0,,7.0,94904.0
5750,1.0,25.0,7.0,90248.0
5751,1.0,25.0,17.0,94043.0
5752,1.0,56.0,13.0,75165.0
5753,,25.0,7.0,
5754,0.0,25.0,14.0,55408.0
5755,0.0,1.0,10.0,50246.0
5756,1.0,25.0,,84088.0
5757,1.0,56.0,13.0,90740.0
5758,0.0,,9.0,48021.0
5759,1.0,1.0,10.0,94707.0
5760,1.0,25.0,3.0,91221.0
5761,0.0,50.0,1.0,62052.0
5762,1.0,,0.0,47421.0
5763,1.0,56.0,20.0,46804.0
5764,1.0,35.0,3.0,94109.0
5765,1.0,,14.0,46038.0
5766,0.0,25.0,0.0,19355.0
5767,1.0,25.0,,53706.0
5768,0.0,25.0,,20110.0
5769,0.0,,0.0,55105.0
5770,1.0,,4.0,55455.0
5771,1.0,25.0,12.0,98133.0
5772,1.0,,4.0,
5773,1.0,,0.0,76201.0
5774,1.0,25.0,7.0,91403.0
5775,,,15.0,
5776,1.0,50.0,7.0,55105.0
5777,1.0,,5.0,
5778,1.0,25.0,3.0,22601.0
5779,1.0,18.0,17.0,66044.0
5780,0.0,18.0,,1742.0
5781,1.0,25.0,7.0,80303.0
5782,0.0,,6.0,21014.0
5783,0.0,25.0,4.0,32607.0
5784,1.0,25.0,0.0,96818.0
5785,1.0,25.0,17.0,60611.0
5786,1.0,18.0,4.0,77005.0
5787,1.0,18.0,17.0,2114.0
5788,0.0,45.0,,46737.0
5789,0.0,,10.0,55104.0
5790,0.0,18.0,1.0,48067.0
5791,0.0,25.0,,55405.0
5792,,50.0,17.0,8043.0
5793,1.0,50.0,16.0,10025.0
5794,1.0,,7.0,
5795,1.0,25.0,4.0,19713.0
5796,1.0,25.0,0.0,10016.0
5797,1.0,18.0,17.0,72703.0
5798,1.0,25.0,0.0,66605.0
5799,1.0,,14.0,94085.0
5800,0.0,25.0,6.0,55417.0
5801,1.0,25.0,17.0,55446.0
5802,1.0,50.0,6.0,55115.0
5803,0.0,56.0,2.0,95448.0
5804,1.0,45.0,16.0,10962.0
5805,0.0,50.0,,55126.0
5806,1.0,,7.0,49034.0
5807,1.0,50.0,16.0,11963.0
5808,0.0,35.0,1.0,
5809,1.0,25.0,20.0,98033.0
5810,1.0,35.0,14.0,60657.0
5811,1.0,35.0,1.0,91768.0
5812,1.0,50.0,20.0,30030.0
5813,1.0,35.0,0.0,62704.0
5814,,35.0,0.0,55406.0
5815,1.0,18.0,1.0,44221.0
5816,1.0,45.0,7.0,77351.0
5817,0.0,35.0,,45459.0
5818,0.0,25.0,0.0,7026.0
5819,0.0,35.0,0.0,33607.0
5820,0.0,18.0,2.0,14616.0
5821,1.0,35.0,17.0,30145.0
5822,1.0,35.0,17.0,94010.0
5823,1.0,,,43402.0
5824,1.0,35.0,20.0,94574.0
5825,1.0,50.0,,93111.0
5826,0.0,50.0,,
5827,1.0,,14.0,
5828,,,,48306.0
5829,1.0,1.0,0.0,48302.0
5830,1.0,50.0,17.0,54409.0
5831,1.0,35.0,,72703.0
5832,1.0,35.0,20.0,
5833,1.0,,7.0,
5834,1.0,35.0,20.0,94506.0
5835,1.0,,,10458.0
5836,1.0,25.0,4.0,8544.0
5837,0.0,56.0,,
5838,0.0,45.0,14.0,46804.0
5839,1.0,25.0,17.0,20866.0
5840,1.0,35.0,0.0,53202.0
5841,0.0,,0.0,20874.0
5842,1.0,50.0,7.0,95020.0
5843,0.0,50.0,6.0,85716.0
5844,1.0,45.0,16.0,
5845,1.0,45.0,5.0,32953.0
5846,0.0,45.0,,37877.0
5847,1.0,50.0,18.0,20706.0
5848,1.0,25.0,14.0,17857.0
5849,1.0,,10.0,32750.0
5850,0.0,50.0,9.0,59072.0
5851,1.0,35.0,,11220.0
5852,0.0,35.0,6.0,27516.0
5853,1.0,,5.0,97007.0
5854,0.0,25.0,9.0,41075.0
5855,0.0,18.0,4.0,63109.0
5856,1.0,,3.0,94941.0
5857,1.0,18.0,10.0,98058.0
5858,1.0,25.0,0.0,30096.0
5859,1.0,1.0,14.0,19147.0
5860,0.0,,4.0,1609.0
5861,1.0,45.0,7.0,91766.0
5862,1.0,25.0,1.0,14608.0
5863,1.0,35.0,17.0,55126.0
5864,0.0,35.0,3.0,11725.0
5865,1.0,18.0,,2215.0
5866,1.0,1.0,10.0,11803.0
5867,0.0,56.0,1.0,20815.0
5868,1.0,56.0,18.0,56716.0
5869,0.0,35.0,5.0,55306.0
5870,1.0,35.0,7.0,
5871,1.0,,14.0,6511.0
5872,0.0,56.0,,19004.0
5873,1.0,25.0,12.0,55317.0
5874,0.0,18.0,0.0,45123.0
5875,0.0,25.0,0.0,30102.0
5876,0.0,56.0,,
5877,1.0,1.0,7.0,
5878,1.0,18.0,1.0,50310.0
5879,1.0,,20.0,55121.0
5880,1.0,1.0,10.0,60423.0
5881,1.0,18.0,4.0,94608.0
5882,1.0,25.0,20.0,90046.0
5883,1.0,35.0,0.0,94559.0
5884,0.0,,6.0,53202.0
5885,1.0,45.0,0.0,
5886,1.0,25.0,17.0,61614.0
5887,0.0,25.0,0.0,97213.0
5888,1.0,,12.0,60563.0
5889,1.0,35.0,7.0,4096.0
5890,0.0,,11.0,19103.0
5891,1.0,18.0,0.0,98021.0
5892,1.0,50.0,7.0,84093.0
5893,1.0,25.0,0.0,3766.0
5894,,,4.0,58369.0
5895,1.0,18.0,4.0,13323.0
5896,1.0,25.0,15.0,
5897,1.0,,15.0,
5898,0.0,25.0,5.0,27203.0
5899,1.0,25.0,6.0,33156.0
5900,1.0,1.0,10.0,79358.0
5901,0.0,35.0,,55075.0
5902,1.0,35.0,7.0,66224.0
5903,1.0,25.0,2.0,98502.0
5904,0.0,25.0,14.0,11215.0
5905,1.0,25.0,1.0,92120.0
5906,1.0,18.0,4.0,18042.0
5907,1.0,,4.0,97331.0
5908,,50.0,14.0,92119.0
5909,1.0,35.0,20.0,10036.0
5910,1.0,35.0,17.0,55432.0
5911,0.0,25.0,17.0,
5912,1.0,35.0,7.0,7650.0
5913,0.0,56.0,0.0,14850.0
5914,1.0,45.0,0.0,74354.0
5915,1.0,18.0,1.0,94706.0
5916,1.0,,16.0,
5917,1.0,50.0,17.0,1702.0
5918,1.0,25.0,,94404.0
5919,1.0,45.0,17.0,48073.0
5920,1.0,25.0,0.0,45678.0
5921,1.0,25.0,1.0,54601.0
5922,1.0,35.0,3.0,55104.0
5923,1.0,56.0,17.0,55117.0
5924,1.0,25.0,17.0,32618.0
5925,1.0,45.0,20.0,10021.0
5926,1.0,,18.0,98001.0
5927,0.0,25.0,,98188.0
5928,1.0,,17.0,49887.0
5929,1.0,25.0,0.0,6810.0
5930,1.0,56.0,20.0,95420.0
5931,1.0,25.0,14.0,72601.0
5932,1.0,,0.0,44130.0
5933,0.0,56.0,1.0,60605.0
5934,1.0,25.0,5.0,89114.0
5935,0.0,25.0,6.0,32256.0
5936,1.0,18.0,4.0,48109.0
5937,0.0,50.0,6.0,15333.0
5938,0.0,25.0,14.0,55418.0
5939,0.0,45.0,15.0,60081.0
5940,0.0,18.0,4.0,2138.0
5941,1.0,25.0,12.0,45140.0
5942,1.0,56.0,6.0,33030.0
5943,1.0,25.0,1.0,13210.0
5944,1.0,25.0,16.0,4103.0
5945,0.0,45.0,14.0,36109.0
5946,1.0,35.0,18.0,44708.0
5947,1.0,,,8550.0
5948,1.0,25.0,4.0,92037.0
5949,0.0,45.0,0.0,2115.0
5950,1.0,45.0,16.0,80304.0
5951,1.0,,13.0,78252.0
5952,1.0,18.0,4.0,11010.0
5953,0.0,50.0,4.0,53562.0
5954,1.0,25.0,0.0,89145.0
5955,0.0,50.0,1.0,55413.0
5956,1.0,18.0,19.0,98502.0
5957,0.0,25.0,,97201.0
5958,1.0,18.0,4.0,64468.0
5959,0.0,,4.0,
5960,1.0,,1.0,27713.0
5961,,25.0,11.0,50111.0
5962,1.0,45.0,7.0,55438.0
5963,1.0,35.0,19.0,1054.0
5964,1.0,18.0,,1720.0
5965,1.0,,1.0,54016.0
5966,1.0,,17.0,94506.0
5967,1.0,1.0,10.0,97402.0
5968,0.0,25.0,,46227.0
5969,0.0,35.0,,
5970,0.0,,9.0,4046.0
5971,0.0,45.0,0.0,12833.0
5972,1.0,25.0,14.0,91214.0
5973,,25.0,4.0,94110.0
5974,0.0,,1.0,80026.0
5975,0.0,50.0,6.0,33436.0
5976,0.0,35.0,20.0,10013.0
5977,1.0,45.0,2.0,60626.0
5978,,25.0,12.0,68508.0
5979,1.0,35.0,20.0,48067.0
5980,0.0,25.0,6.0,72703.0
5981,1.0,,7.0,92506.0
5982,1.0,45.0,17.0,93401.0
5983,1.0,18.0,4.0,90601.0
5984,1.0,,12.0,8902.0
5985,1.0,18.0,4.0,16803.0
5986,1.0,,0.0,90631.0
5987,0.0,25.0,15.0,62901.0
5988,1.0,50.0,11.0,25302.0
5989,1.0,50.0,15.0,12740.0
5990,0.0,35.0,2.0,98119.0
5991,1.0,45.0,0.0,33759.0
5992,1.0,56.0,0.0,37363.0
5993,0.0,56.0,13.0,55104.0
5994,1.0,,2.0,55408.0
5995,1.0,,1.0,32501.0
5996,1.0,18.0,20.0,48135.0
5997,0.0,18.0,4.0,76707.0
5998,0.0,35.0,1.0,98026.0
5999,0.0,25.0,,45241.0
6000,1.0,18.0,0.0,
6001,0.0,25.0,4.0,46807.0
6002,0.0,45.0,1.0,96778.0
6003,1.0,35.0,7.0,53404.0
6004,1.0,35.0,17.0,95125.0
6005,1.0,18.0,5.0,97202.0
6006,1.0,25.0,2.0,87123.0
6007,1.0,35.0,0.0,85621.0
